Time,Current_Generated_Packets_Number,Current_Arrived_Packets_Number,Current_Lost_Packets_Number,Current_Generated_Packets_Byte,Current_Arrived_Packets_Byte,Current_Lost_Packets_Byte,Current_Latency,Current_Covered_Users_Number,Current_Operational_Satellite_Number,Current_Hop_Count,Current_Load_Deviation,Total_Generated_Packets_Number,Total_Arrived_Packets_Number,Total_Lost_Packets_Number,Total_Generated_Packets_Byte,Total_Arrived_Packets_Byte,Total_Lost_Packets_Byte,Total_Latency,Total_Covered_Users_Number,Total_Operational_Satellite_Number,Total_Hop_Count,Total_Load_Deviation
77,691.0,672.0,19.0,861600.0,843500.0,23550.0,180.620315612922,988.0,1320.0,16.033482142857142,1.3898788610849742,52342.0,46206.0,1576.0,65433200.0,57755500.0,1977000.0,181.9233425164367,988.0,1320.0,723299.0,1.3903859890552612
78,490.0,664.0,21.0,610500.0,831550.0,26850.0,183.25687301496743,988.0,1320.0,16.01355421686747,1.3935567661214907,52920.0,46904.0,1595.0,66153700.0,58628900.0,2001300.0,181.90885369653188,988.0,1320.0,734568.0,1.3967275431877202
79,779.0,709.5,20.5,976850.0,889050.0,26400.0,182.18620260226817,988.0,1320.0,16.082452431289642,1.3998680720427514,53900.0,47625.0,1617.0,67386900.0,59533600.0,2029800.0,181.9311361829271,988.0,1320.0,746120.0,1.403008600897783
80,691.0,684.5,19.5,869650.0,857850.0,24700.0,179.55335992432808,988.0,1320.0,15.910153396639883,1.4025975518921123,54302.0,48273.0,1634.0,67893000.0,60344600.0,2050700.0,181.84239938689046,988.0,1320.0,756349.0,1.4021865028864418
81,490.0,654.5,15.0,614600.0,816100.0,18700.0,172.11488628268,988.0,1320.0,15.602750190985486,1.3983483215132122,54880.0,48934.0,1647.0,68616100.0,61165800.0,2067200.0,181.67127657919343,988.0,1320.0,766544.0,1.3945101401399826
82,779.0,630.0,15.5,975300.0,789150.0,19550.0,177.5144946696479,988.0,1320.0,15.894444444444444,1.3955320349696474,55860.0,49533.0,1665.0,69843600.0,61922900.0,2089800.0,181.73326768272292,988.0,1320.0,776376.0,1.3965539297993121
83,980.0,650.5,16.0,1230050.0,820000.0,20550.0,180.48602852170046,988.0,1320.0,16.25749423520369,1.388824360468551,56840.0,50235.0,1679.0,71076200.0,62805800.0,2108300.0,181.64084286842848,988.0,1320.0,787695.0,1.3810947911377902
84,691.0,672.0,13.5,867450.0,842400.0,16950.0,174.46170877542474,988.0,1320.0,15.993303571428571,1.381941122427738,57242.0,50877.0,1692.0,71578500.0,63607700.0,2123700.0,181.5436253600252,988.0,1320.0,797871.0,1.3827874537176859
85,490.0,684.0,15.5,612350.0,856350.0,18300.0,175.7413306937462,988.0,1320.0,15.899122807017545,1.3907076205123592,57820.0,51603.0,1710.0,72300900.0,64518500.0,2144900.0,181.48603226815507,988.0,1320.0,809445.0,1.3986277873070327
86,779.0,717.5,17.0,973350.0,897850.0,21100.0,174.80579725192678,988.0,1320.0,15.857839721254356,1.3932535639795418,58800.0,52312.0,1726.0,73525200.0,65403400.0,2165900.0,181.36046037444453,988.0,1320.0,820627.0,1.387879340652051
87,691.0,688.0,18.0,863450.0,856850.0,22600.0,176.5713010516041,988.0,1320.0,15.896802325581396,1.3911698431741182,59202.0,52979.0,1746.0,74027800.0,66232200.0,2190100.0,181.35922367102876,988.0,1320.0,831319.0,1.394460345696185
88,490.0,655.5,18.5,611700.0,820500.0,22150.0,182.40736567752532,986.5,1320.0,16.173150266971778,1.3946592118130439,59780.0,53624.0,1763.0,74748600.0,67045800.0,2210200.0,181.38620385616593,985.0,1320.0,841848.0,1.3948580779299027
89,779.0,619.5,20.5,970300.0,779300.0,25100.0,188.24324865509183,983.5,1320.0,16.401129943502823,1.3946135776868471,60760.0,54218.0,1787.0,75968400.0,67790800.0,2240300.0,181.5165587657451,982.0,1320.0,851640.0,1.3943690774437916
90,980.0,641.0,24.0,1224450.0,802250.0,29550.0,188.62109660025212,981.0,1320.0,16.088923556942277,1.3922536997272017,61740.0,54906.0,1811.0,77197500.0,68650300.0,2269300.0,181.5558603498035,980.0,1320.0,862474.0,1.390138322010612
91,691.0,686.0,20.0,866750.0,854950.0,23950.0,178.46153581088774,980.0,1320.0,15.692419825072886,1.3875662422343658,62142.0,55590.0,1827.0,77701900.0,69500700.0,2288200.0,181.4414295807953,980.0,1320.0,873170.0,1.3849941624581195
92,490.0,701.5,20.0,609050.0,875050.0,24300.0,177.83978811481032,978.5,1320.0,15.650035637918746,1.3857798822560594,62720.0,56309.0,1851.0,78415600.0,70400400.0,2317900.0,181.46366137739835,977.0,1320.0,884431.0,1.3865656020539994
93,779.0,727.5,20.5,969350.0,909300.0,25700.0,179.32974778064172,976.0,1320.0,15.764948453608248,1.3860004677377447,63700.0,57045.0,1868.0,79640600.0,71319300.0,2339600.0,181.38780684942822,975.0,1320.0,896108.0,1.3854353334214897
94,691.0,684.0,16.5,863900.0,855600.0,21050.0,175.49312927825758,975.0,1320.0,15.853070175438596,1.3863843063385703,64102.0,57677.0,1884.0,80143400.0,72111600.0,2360000.0,181.32322190406998,975.0,1320.0,906118.0,1.387333279255651
95,490.0,606.5,16.0,611450.0,762050.0,20550.0,179.66731737032893,973.0,1320.0,16.0280296784831,1.3889174067931496,64680.0,58258.0,1900.0,80863500.0,72843400.0,2380700.0,181.35220045623893,971.0,1320.0,915550.0,1.3905015343306484
96,779.0,600.0,13.0,973250.0,751150.0,16250.0,180.67298136177996,971.0,1320.0,16.498333333333335,1.3894315260744063,65660.0,58877.0,1910.0,82089900.0,73613900.0,2392500.0,181.31010734166577,971.0,1320.0,925916.0,1.388361517818164
